"דְבָֽשׁ","1706"
"דְבָשׁ","1706"
"דְּבַשׁ","1706"
"דְּבָֽשׁ","1706"
"דְּבָשׁ","1706"
"דִּבְשִׁ","1706"
"דַבָּשֶׁת","1708"
"דַּבֶּשֶׁת","1707"
"דִבַּת","1681"
"דִבָּתְ","1681"
"דִּבַּת","1681"
"דִּבָּתָ","1681"
"דָּג","1709"
"דָּגָֽה","1710"
"דָּגָה","1710"
"דָּגוּל","1713a"
"דָגוֹן","1712"
"דָּגֽוֹן","1712"
"דָּגוֹן","1016"
"דָּגוֹן","1712"
"דְגֵי","1709"
"דְּגֵי","1709"
"דָּגִֽים","1709"
"דָּגִים","1709"
"דִגְל","1714"
"דִּגְל","1714"
"דֶּגֶל","1714"
"דִגְלֵי","1714"
"דְגַן","1715"
"דָגָן","1715"
"דָּגָֽן","1715"
"דָּגָן","1715"
"דָּגֹן","1016"
"דְגָנִ","1715"
"דְגָנֶ","1715"
"דְּגָֽנְ","1715"
"דְּגָנְ","1715"
"דְּגָנֵ","1715"
"דְּגָנָ","1715"
"דְּגָֽנְ","1715"
"דָגַר","1716"
"דָגְרָה","1716"
"דְגַת","1710"
"דְגָתָ","1710"
"דְּגַת","1710"
"דְּגָתָ","1710"
"דְּגָתָֽ","1710"
"דֹד","1730"
"דֹּֽדְ","1730"
"דֹּד","1730"
"דֹּדִ","1730"
"דֹּדַ","1730"
"דֹּדוֹ","1734"
"דֹּדָוָהוּ","1735"
"דֹדֵי","1730"
"דֹדֶי","1730"
"דֹדַיִ","1730"
"דַּדֵּי","1717"
"דַּדֶּי","1717"
"דַּדַּיִ","1717"
"דֹּדֶי","1730"
"דדי","1734"
"דֹדִים","1730"
"דֹּדִים","1730"
"דְדָֽן","1719a"
"דְדָן","1719a"
"דְדָן","1719b"
"דְּדָן","1719a"
"דְדָנֶ","1719a"
"דֹדָנִֽים","1721"
"דְּדָנִֽים","1720"
"דֹּֽדָת","1733"
"דֹּדָֽתְ","1733"
"דֹּדָת","1733"
"דְהַב","1722"
"דַהֲבָ","1722"
"דַהֲבָֽ","1722"
"דַּהֲבָ","1722"
"דַּהֲבָֽ","1722"
"דֶּהָיֵ","1768"
"דֹּהֵר","1725"
"דַּהֲרוֹת","1726"
"דּוֹאֵג","1673"
"דוֹאֵג","1673"
"דּוֹב","1677"
"דּוֹבֵב","1680"
"דֽוֹבְרֵי","1696"
"דּוּגָֽה","1729"
"דַּוָּגִים","1728"
"דוגים","1771"
"דָוִֽד","1732"
"דָוִד","1732"
"דָּוִֽד","1732"
"דָּוִד","1732"
"דּוֹד","1730"
"דּוֹדִ","1730"
"דּוֹדֵ","1730"
"דּוֹדָ","1730"
"דּוּד","1731"
"דוֹדִ","1730"
"דוֹדֵ","1730"
"דוּד","1731"
"דּוּדָאֵי","1736"
"דוּדָאֵי","1736"
"דּוּדָאִים","1736"
"דֽוּדָאִים","1736"
"דּוֹדוֹ","1734"
"דּוֹדַי","1737"
"דְּוָדִים","1731"
"דּוֹדִֽים","1730"
"דּוּדִים","1731"
"דָוֶה","1739"
"דָוָה","1739"
"דָּוָֽה","1739"
"דָּוָה","1739"
"דּוֹחֶֽה","1760a"
"דְוֵי","1741"
"דַוָּֽי","1742"
"דְּוָי","1741"
"דַּוָּֽי","1742"
"דויג","1673"
"דָֽוִיד","1732"
"דָוִֽיד","1732"
"דָוִיד","1732"
"דָוִיד","3318"
"דָויִד","1732"
"דָּֽוִיד","1732"
"דָּוִֽיד","1732"
"דָּוִיד","1732"
"דּוּכִיפַת","1744"
"דּוֹלֵג","1801"
"דּוֹם","1826a"
"דּוֹמֶה","1819"
"דּוּמָה","1746"
"דוּמָֽה","1745"
"דוּמָה","1745"
"דוּמָה","1746"
"דּוֹמִּי","1826a"
"דּֽוּמִיָּה","1747"
"דֽוּמִיָּה","1747"
"דוּמִיָּה","1747"
"דּוּמָם","1748"
"דוּמָם","1748"
"דוֹמַמְתִּי","1826a"
"דּוּמֶּשֶׂק","1834"
"דּֽוּן","1779"
"דּוֹנַג","1749"
"דּוֹנָג","1749"
"דוֹפֵק","1849"
"דּֽוֹר","1755"
"דּֽוֹר","5874"
"דּוֹר","1755"
"דּוֹר","1756"
"דּוֹרִ","1755"
"דּוּר","1752"
"דּוּר","1754a"
"דֽוֹר","1755"
"דוֹר","1755"
"דוֹר","1756"
"דור","1755"
"דּוּרָא","1757"
"דּוֹרִֽים","1755"
"דּוֹרִים","1755"
"דוֹרֵךְ","1869"
"דּוֹרֵשׁ","1875"
"דּוּשָׁ","1758"
"דוּשׁ","1758"
"דוֹשִׁי","1758"
"דְּוֺתָ","1738"
"דַּחֹה","1760a"
"דֹּחוּ","1760a"
"דְּחוּיָֽה","1760a"
"דַחֲוָן","1761"
"דְחוּפִים","1765"
"דְחוֹת","1760a"
"דֶּֽחִי","1762"
"דֶּחִי","1762"
"דְּחִֽיל","1763"
"דְּחִילָה","1763"
"דְחִיתַ","1760a"
"דָחֲלִין","1763"
"דֹחַן","1764"
"דֹחֲקֵי","1766"
"דִֽי","1768"
"דִי","1768"
"דִי","1774+"
"דֵֽי","1767"
"דֵי","1767"
"דַי","1767"
"דַיָּ","1767"
"דַיָּֽ","1767"
"דָֽי","1767"
"דִּֽי","1768"
"דִּי","1768"
"דֵּי","1767"
"דֵּי","1768"
"דַּי","1767"
"דַּיֶּ","1767"
"דַּיָּ","1767"
"די","1768"
"דִּיבֽוֹן","1769"
"דִּיבוֹן","1769"
"דִיבֹן","1769"
"דִּיבֹן","1769"
"דִיגוּ","1770"
"דַיָּגִים","1771"
"דַּיָּגִים","1771"
"דַּיָּה","1772"
"דְּיֽוֹ","1773"
"דַיּוֹת","1772"
"דִימוֹן","1775"
"דִּימוֹן","1775"
"דִֽימוֹנָה","1776"
"דִֽין","1779"
"דִין","1777"
"דִין","1779"
"דַיַּן","1781"
"דַיָּן","1781"
"דִּין","1779"
"דִּין","1780"
"דין","1779"
"דִינִ","1779"
"דִינָ","1780"
"דִּינֵ","1779"
"דִּינָ","1780"
"דִינָה","1783"
"דִּינָֽה","1783"
"דִּינָה","1783"
"דִּינוּ","1777"
"דִּינָיֵא","1784"
"דַיָּנִין","1782"
"דִיפַת","7384a"
"דָּיֵֽק","1785"
"דָּיֵק","1785"
"דָיְרֵי","1753"
"דָּיְרֵי","1753"
"דָֽיְרִין","1753"
"דָיְרִין","1753"
"דִישֽׁ","1758"
"דַּיִשׁ","1786"
"דִישׁוֹן","1787"
"דִּישׁוֹן","1787"
"דִישָֽׁן","1789"
"דִישָׁן","1789"
"דִישֹׁן","1787"
"דִישֹׁן","1788"
"דִּישָׁן","1789"
"דֵךְ","1791"
"דָךְ","1790"
"דָךְ","1791"
"דֵּךְ","1791"
"דַּךְ","1790"
"דָּךְ","1790"
"דַכֵּא","1792"
"דִּכָּא","1792"
"דַּכְּא","1792"
"דַּכָּא","1793a"
"דַּכָּא","1793b"
"דַּכָּא","1795"
"דֻכְּאוּ","1792"
"דַּכְּאֵי","1793a"
"דִכִּאתָ","1792"
"דכה","1794"
"דָכוּ","1743"
"דַכָּי","1790"
"דָּכְיָֽ","1796"
"דִכִּיתָ","1794"
"דִּכִּֽיתָ","1794"
"דִכֵּן","1797"
"דִּכֵּן","1797"
"דִּכְרוֹנָֽ","1799a"
"דִכְרִין","1798"
"דִּכְרִין","1798"
"דָּכְרָנַיָּ","1799b"
"דַל","1800"
"דָל","1800"
"דַּל","1800"
"דַּל","1817a"
"דָּֽל","1800"
"דָּל","1800"
"דָלָה","1802"
"דַּלָּה","1803a"
"דָּלֹה","1802"
"דַּלּוּ","1809"
"דַלּוֹנוּ","1809"
"דַּלּוֹת","1803b"
"דַלּוֹתִי","1809"
"דַּלּוֹתִי","1809"
"דְּלִי","1805"
"דָּלְיָ","1805"
"דְלָיָה","1806"
"דְּלָיָה","1806"
"דְלָיָהוּ","1806"
"דַּלְיוּ","1809"
"דָֽלִיּוֹתָי","1808"
"דָלִיּוֹתָי","1808"
"דָּֽלִיּוֹתָי","1808"
"דָּלִיּוֹתָֽי","1808"
"דָּלִיּוֹתָי","1808"
"דְלִילָה","1807"
"דְּלִילָֽה","1807"
"דְּלִילָה","1807"
"דַלִּֽים","1800"
"דַלִּים","1800"
"דַּלִּים","1800"
"דִלִּיתָ","1802"
"דָּלִיֹּתָֽי","1808"
"דָּלֲלוּ","1809"
"דִלְעָן","1810"
"דֶלֶף","1812"
"דֶּלֶף","1812"
"דָּלְפָה","1811"
"דַּֽלְפוֹן","1813"
"דְּלָקֻ","1814"
"דְּלֹק","1814"
"דָּלִֽק","1815"
"דָלְקוּ","1814"
"דֹלְקִים","1814"
"דֹּלְקִים","1814"
"דָלַקְתָּ","1814"
"דַּלֶּקֶת","1816"
"דֶלֶת","1817c"
"דַלְתּ","1817c"
"דַלַּת","1803a"
"דְּלָתְ","1817b"
"דְּלָתַ","1817c"
"דֶּלֶת","1817c"
"דַּלַּת","1803b"
"דָּֽלֶת","1817c"
"דָּלֶת","1817c"
"דְלָתוֹת","1817c"
"דַלְתוֹת","1817c"
"דְּלָתוֹת","1817c"
"דַּלְתוֹת","1817c"
"דַלְתוֹתֵי","1817c"
"דַלְתוֹתָי","1817c"
"דַּלְתוֹתָי","1817c"
"דַלְתֵי","1817c"
"דְּלָתֶֽי","1817c"
"דְּלָתֶי","1817c"
"דַּלְתֵי","1817c"
"דלתי","1817b"
"דְלָתַיִם","1817c"
"דְלָתָֽיִם","1817c"
"דְּלָתַיִם","1817c"
"דַּלְתֹתַ","1817c"
"דַּלְתֹתָי","1817c"
"דַֽם","1818"
"דַם","1818"
"דָֽם","1818"
"דָם","1818"
"דַּֽם","1818"
"דַּם","1818"
"דָּֽם","1818"
"דָּם","1818"
"דֹּם","1826a"
"דָמ","1818"
"דָמְ","1818"
"דָמִ","1818"
"דָמֵ","1818"
"דָמָ","1818"
"דִּמְ","1818"
"דָּֽמִ","1818"
"דָּמ","1818"
"דָּמְ","1818"
"דָּמֵ","1818"
"דָּמָ","1818"
"דָּמָֽ","1818"
"דָּמֽ","1818"
"דְמֵה","1819"
"דָמָה","1819"
"דֻמָה","1822"
"דְּמֵה","1819"
"דִּמָּה","1819"
"דָּמֵה","1821"
"דָּמָה","1819"
"דָֽמּוּ","1826a"
"דָמּוּ","1826a"
"דָמוּ","1819"
"דֹמּוּ","1826a"
"דִּמּוּ","1819"
"דֹּמּוּ","1826a"
"דֹּמּוּ","1826b"
"דְמוּת","1823"
"דְמוּתֵ","1823"
"דְּמוּת","1823"
"דְמִי","1824"
"דְמֵי","1818"
"דֳמִי","1824"
"דָמַיִ","1818"
"דָמָי","1818"
"דָמָיִ","1818"
"דֹֽמִּי","1826a"
"דְּמֵֽי","1818"
"דְּמֵי","1818"
"דֳּמִי","1824"
"דָּמֶי","1818"
"דָּמַיִ","1818"
"דָּמָי","1818"
"דמי","1818"
"דֻֽמִיָּה","1747"
"דָּמְיָה","1821"
"דָמִים","1818"
"דַּמִּֽים","658"
"דַּמִּים","6450"
"דָּמִֽים","1818"
"דָּמִים","1818"
"דִּמְיֹנ","1825"
"דִּמִּינוּ","1819"
"דָּמִֽינוּ","1819"
"דָמִיתָ","1819"
"דִּמִּיתָ","1819"
"דָּמִיתָ","1819"
"דָמִיתִי","1820"
"דִּמִּיתִי","1819"
"דָּמִיתִי","1819"
"דְמָמָה","1827"
"דְּמָמָה","1827"
"דֹמֶן","1828"
"דֹּמֶן","1828"
"דִּמְנָה","1829"
"דִמְעֲ","1831"
"דָמֹעַ","1830"
"דִמְעָה","1832"
"דִּמְעָה","1832"
"דְמָעוֹת","1832"
"דְּמָעוֹת","1832"
"דִמְעָתִ","1832"
"דִמְעָתָ","1832"
"דִּמְעַת","1832"
"דִּמְעָתִ","1832"
"דִּמְעָתֶ","1832"
"דִּמְעָתֶֽ","1832"
"דְמֶשֶׁק","1833"
"דַמֶּשֶׂק","1834"
"דַמָּֽשֶׂק","1834"
"דַמָּשֶׂק","1834"
"דַּמֶּשֶׂק","1834"
"דַּמָּֽשֶׂק","1834"
"דַּמָּשֶׂק","1834"
"דָּֽמְתָה","1819"
"דָֽן","1835"
"דָן","1835"
"דָן","4265"
"דָּֽן","1835"
"דָּן","1777"
"דָּן","1835"
"דָּנַ","1777"
"דָּנָ","1842+"
"דנאל","1840"
"דְנָֽה","1836"
"דְנָה","1836"
"דַנָּה","1837"
"דְּנָֽה","1836"
"דְּנָה","1836"
"דִּנְהָֽבָה","1838"
"דָנוּ","1777"
"דָּנִי","1839"
"דָֽנִיֵּאל","1840"
"דָֽנִיֵּאל","1841"
"דָנִיֵּֽאל","1841"
"דָנִיֵּאל","1840"
"דָנִיֵּאל","1841"
"דָּֽנִיֵּאל","1840"
"דָּֽנִיֵּאל","1841"
"דָּנִיֵּאל","1840"
"דָּנִיֵּאל","1841"
"דָּנִיֶּאל","1841"
"דֵעִ","1843"
"דַֽע","3045"
"דַע","3045"
"דָע","3045"
"דָעֵ","3045"
"דְּעֶ","3045"
"דֵּעִ","1843"
"דַּע","3045"
"דַּע","3046"
"דֵעָה","1844"
"דֵעָה","3045"
"דֵּעָה","1844"
"דְעוּ","3045"
"דְּֽעוּ","3045"
"דְּעֽוּ","3045"
"דְּעוּ","3045"
"דְּעוּאֵֽל","1845"
"דֵּעוֹת","1844"
"דְעִי","3045"
"דְּעִי","3045"
"דֵּעִֽים","1843"
"דָּעֲכוּ","1846"
"דֹּעֲכוּ","1846"
"דַֽעַת","1847"
"דַֽעַת","3045"
"דַעְתּ","1847"
"דַעְתּ","3045"
"דַעְתְּ","1847"
"דַעְתִּֽ","1847"
"דַעְתֵּ","1847"
"דַעְתָּ","1847"
"דַעְתָּֽ","3045"
"דַעַת","1847"
"דַעַת","3045"
"דָֽעַת","1847"
"דָעַת","1847"
"דָעַת","3045"
"דַּעְתְּ","1847"
"דַּעְתִּ","1847"
"דַּעְתִּ","3045"
"דַּעַת","1847"
"דַּעַת","3045"
"דָּֽעַת","1847"
"דָּעַת","1847"
"דֹּֽפִי","1848"
"דָפְקָֽה","1850"
"דָּפְקָה","1850"
"דְפָקוּ","1849"
"דַק","1851"
"דַּק","1851"
"דַּק","1854"
"דָּק","1851"
"דָּק","1854"
"דֹּק","1852"
"דַקָּֽה","1851"
"דַּקָּה","1851"
"דָּקוּ","1855"
"דַקּוֹת","1851"
"דַּקּוֹת","1851"
"דִּקְלָֽה","1853"
"דְקָרֻ","1856"
"דָקְרֵ","1856"
"דֶּקֶר","1128"
"דָּקָרוּ","1856"
"דַקֹּת","1851"
"דַּקֹּת","1851"
"דַר","1858"
"דָֽר","1859"
"דֹֽר","1755"
"דֹר","1755"
"דָּר","1859"
"דֹּֽר","1755"
"דֹּר","1755"
"דֹּר","5874"
"דִרְאוֹן","1860"
"דֵרָאוֹן","1860"
"דָּרְבָֽן","1861a"
"דָּרְבֹנוֹת","1861b"
"דַרְדַּע","1862"
"דַרְדַּר","1863"
"דְּרוּכָה","1869"
"דָרוֹם","1864"
"דָּרֽוֹם","1864"
"דָּרוֹם","1864"
"דְרוֹר","1865"
"דְרוֹר","1866"
"דְּרֽוֹר","1865"
"דְּרוֹר","1865"
"דְּרוֹר","1866"
"דְרֽוֹשׁ","1875"
"דְרוֹשׁ","1875"
"דְרוּשָׁה","1875"
"דְּרוּשִׁים","1875"
"דֹּרֽוֹת","1755"
"דֹּרוֹת","1755"
"דֹּרוֹתֵי","1755"
"דַרְיוֹשׁ","1875"
"דָרְיָוֶשׁ","1867"
"דָרְיָוֶשׁ","1868"
"דָּֽרְיָוֶשׁ","1868"
"דָּרְיָוֶשׁ","1867"
"דָּרְיָוֶשׁ","1868"
"דֶֽרֶךְ","1870"
"דֶרֶךְ","1870"
"דָֽרֶךְ","1870"
"דָרֶךְ","1870"
"דָרַךְ","1869"
"דֹרֵךְ","1869"
"דֶּֽרֶך","1870"
"דֶּֽרֶךְ","1870"
"דֶּרֶךְ","1870"
"דָּֽרֶךְ","1870"
"דָּֽרַךְ","1869"
"דָּרֶךְ","1870"
"דָּרַךְ","1869"
"דֹּרֵךְ","1869"
"דְרָכֶ","1870"
"דְרָכַ","1870"
"דְרָכָ","1870"
"דְרָכָֽ","1870"
"דַרְכּ","1870"
"דַרְכְּ","1870"
"דַרְכִּ","1870"
"דַרְכֵּ","1870"
"דַרְכֶּ","1870"
"דַרְכָּ","1870"
"דַרְכָּֽ","1870"
"דַרְכּֽ","1870"
"דְּרָכֶ","1870"
"דְּרָכַ","1870"
"דְּרָכָ","1870"
"דַּרְכּ","1870"
"דַּרְכְּ","1870"
"דַּרְכִּ","1870"
"דַּרְכִּֽ","1870"
"דַּרְכֵּ","1870"
"דַּרְכֵּֽ","1870"
"דַּרְכֶּ","1870"
"דַּרְכֶּֽ","1870"
"דַּרְכָּ","1870"
"דַּרְכָּֽ","1870"
"דַּרְכּֽ","1870"
"דָּרְכָ","1870"
"דרכ","1870"
"דָּרְכָה","1869"
"דָרְכוּ","1869"
"דָּרְכוּ","1869"
"דְּרֻכוֹת","1869"
"דְרָכֵי","1870"
"דְרָכֶי","1870"
"דְרָכַיִ","1870"
"דְרָכָֽי","1870"
"דְרָכָי","1870"
"דְרָכָיִ","1870"
"דַרְכֵי","1870"
"דֹרְכֵי","1869"
"דְּרָכֶֽי","1870"
"דְּרָכֶי","1870"
"דְּרָכַיִ","1870"
"דְּרָכָֽי","1870"
"דְּרָכָֽיִ","1870"
"דְּרָכָי","1870"
"דַּֽרְכֵי","1870"
"דַּרְכֵי","1870"
"דֹּרְכֵי","1869"
"דרכי","1870"
"דְרָכִים","1870"
"דֹרְכִים","1869"
"דְּרָכִים","1870"
"דְּרָכַיִם","1870"
"דֹּֽרְכִֽים","1869"
"דַּרְכְּמוֹנִים","1871"
"דַּרְכְּמֹנִים","1871"
"דָּרַכְתָּ","1869"
"דָרַכְתִּי","1869"
"דָּרַכְתִּי","1869"
"דַרְמֶשֶׂק","1834"
"דַּרְמֶשֶׂק","1834"
"דַּרְמָֽשֶׂק","1834"
"דַּרְמָשֶׂק","1834"
"דָרַע","1873"
"דְרָעוֹ","1872"
"דַרְקוֹן","1874"
"דְרָשׁ","1875"
"דְרָשֻֽׁ","1875"
"דְרֹשׁ","1875"
"דָרְשֵׁ","1875"
"דָרַשׁ","1875"
"דֹרֵשׁ","1875"
"דְּרָשׁ","1875"
"דְּרֹשׁ","1875"
"דָּרְשׁ","1875"
"דָּרַשׁ","1875"
"דָּרָשׁ","1875"
"דָּרֹשׁ","1875"
"דֹּרֵשׁ","1875"
"דרש","1875"
"דָּרְשָׁה","1875"
"דְרָשׁוּ","1875"
"דִרְשׁוּ","1875"
"דָֽרְשׁוּ","1875"
"דָרְשׁוּ","1875"
"דָרָֽשׁוּ","1875"
"דָרָשׁוּ","1875"
"דְּרָשֽׁוּ","1875"
"דְּרָשׁוּ","1875"
"דִּרְשׁוּ","1875"
"דֹרְשֵׁי","1875"
"דֹרְשֶׁי","1875"
"דֹּרְשֵׁי","1875"
"דֹּרְשָׁי","1875"
"דְרַשְׁנֻ","1875"
"דָרַשְׁנוּ","1875"
"דָּרַשְׁנוּ","1875"
"דָרַשְׁתָּ","1875"
"דְרַשְׁתִּי","1875"
"דָרַשְׁתִּי","1875"
"דָרָֽשְׁתִּי","1875"
"דָּרַשְׁתִּי","1875"
"דָּרָשְׁתִּי","1875"
"דֹרֹת","1755"
"דֹרֹתָ","1755"
"דֹרֹתָֽ","1755"
"דֹֽרֹתָי","1755"
"דֹרֹֽתֵי","1755"
"דֹרֹתֵי","1755"
"דֹרֹתָי","1755"
"דֹּרֹתֵי","1755"
"דֻֽשׁ","1758"
"דָּשׁ","1758"
"דֶֽשֶׁא","1877"
"דֶשֶׁא","1877"
"דֶּֽשֶׁא","1877"
"דֶּשֶׁא","1877"
"דָשְׁאוּ","1876"
"דָשָׁה","1877"
"דִשׁוֹן","1787"
"דֶשֶׁן","1880"
"דָֽשֶׁן","1880"
"דָשֵׁן","1878"
"דָשֵׁן","1879"
"דִּשֹׁן","1787"
"דֶּשֶׁן","1880"
"דָּֽשֶׁן","1880"
"דָּשֶׁן","1880"
"דַשְּׁנ","1878"
"דִּשְׁנִ","1880"
"דִשְּׁנוּ","1878"
"דִּשְׁנֵי","1879"
"דְּשֵׁנִים","1879"
"דִּשַּׁנְתָּ","1878"
"דַשְׁתִּי","1758"
"דָֽתְ","1882"
"דָת","1881"
"דָת","1882"
"דָתָ","1882"
"דָּת","1881"
"דָּתָ","1882"
"דִתְאָ","1883"
"דְּתָבְרַיָּ","1884"
"דָתֵי","1881"
"דָּתֵי","1881"
"דָּתֵי","1882"
"דֹּתָיְנָ","1886"
"דָתָן","1885"
"דֹתָֽן","1886"
"דָּתָן","1885"
"הּ","5221"
"הֵֽא","1887"
"הֵֽא","1888b"
"הֵא","1887"
"הָֽא","1888a"
"הֶאֱבַֽדְתָּ","6"
"הַֽאַבַדְתָּ","6"
"הַאֲבַדְתָּ","6"
"הַֽאֲבַדְתִּי","6"
"הַאֲבַדְתִּי","6"
"הַֽאֲבִיד","6"
"הַאֲבִֽיד","6"
"הַאֲבִיד","6"
"הַאֲבִידֵ","6"
"הֶֽאֱבִיד","6"
"הֶאֱבַלְתִּי","56"
"הֵֽאָבְק","79"
"הֶאֱזִין","238"
"הַאֲזִין","238"
"הַאֲזִֽינָ","238"
"הַאֲזִינָ","238"
"הֶאֱזִֽינוּ","238"
"הֶאֱזִינוּ","238"
"הַֽאֲזִינוּ","238"
"הַאֲזִינוּ","238"
"הַאֲזִינִי","238"
"הַאְזֵנָּה","238"
"הֶאֶזְנִיחוּ","2186b"
"הַֽאֲזַנְתָּ","238"
"הֶאָֽח","1889"
"הֶאָח","1889"
"הֵֽאָחֲזוּ","270"
"הֵאָחֲזוּ","270"
"הָֽאָטָד","329"
"הָאָטָד","329"
"הֵאִיר","215"
"הָאִיר","215"
"הָאִירָ","215"
"הֵאִירָה","215"
"הֵאִירוּ","215"
"הַאֲכִילֻ","398"
"הֵאָכֹל","3605"
"הַאֲכִלֵ","398"
"הַאֲכִלֻ","398"
"הֶאֱכַלְתָּ","398"
"הֶֽאֱכַלְתִּי","398"
"הֶאֱכַלְתִּי","398"
"הַֽאֲכַלְתִּי","398"
"הַאֲכַלְתִּי","398"
"הָֽאֵלָה","425"
"הָאֵלָה","425"
"הָאֱלִי","1017"
"הָאֶלֶף","507"
"הַֽאֲלֹת","422"
"הַֽאֲלֹת","423"
"הֶאֱמִין","539"
"הֶֽאֱמִינוּ","539"
"הֶאֱמִינוּ","539"
"הַאֲמִינוּ","539"
"הֶאֱמִֽירְ","559"
"הֶאֱמִן","539"
"הֶאֱמַנְתִּי","539"
"הֶאֱמָֽנְתִּי","539"
"הֶֽאֱמַנְתֶּם","539"
"הֶאֱמַנְתֶּם","539"
"הֶאֱמַרְתָּ","559"
"הֵֽאָנַח","584"
"הֵאָנֵק","602"
"הֵאָסֵף","622"
"הֵאָסֹף","622"
"הֵֽאָסְפוּ","622"
"הֵאָֽסְפוּ","622"
"הֵאָסְפוּ","622"
"הֵאָֽסְפִי","622"
"הֵאָסְרוּ","631"
"הָאֵצֶל","1018"
"הָאֵר","215"
"הָֽאַרְבַּע","7153"
"הֶאֱרִיךְ","748"
"הַאֲרִיךְ","748"
"הֶאֱרִיכוּ","748"
"הַאֲרִיכִי","748"
"הַאֲרַכְתָּ","748"
"הַאַרַכְתִּי","748"
"הַאֲרַכְתֶּם","748"
"הָארָרִֽי","2043"
"הַֽאֲשִׁימֵ","816"
"הַב","3051"
"הַב","3052"
"הָֽבָ","3051"
"הָבָ","3051"
"הָֽבֵא","935"
"הָבֵא","935"
"הֲבִֽאוֹתָ","935"
"הֲבִאוֹתִ","935"
"הֲבִאוֹתִי","935"
"הִבְאִישׁ","887"
"הַבְאִישֵׁ","887"
"הבאיש","887"
"הִבְאִישׁוּ","887"
"הבאיתי","935"
"הַבְאֵשׁ","887"
"הִבְאַשְׁתֶּם","887"
"הֲבֵאת","935"
"הֲבֵאתָ","935"
"הֵֽבֵאתָ","935"
"הֵבֵאתָ","935"
"הֻבָאת","935"
"הֻבָאתָה","935"
"הֲבִאֹתִי","935"
"הֲבֵאתִי","935"
"הֵֽבֵאתִי","935"
"הֵבֵאתִי","935"
"הֲבֵאתֶם","935"
"הִבְדִּיל","914"
"הַבְדִּיל","914"
"הִבְדִּילָה","914"
"הִבְדִּילוּ","914"
"הַבְדֵּל","914"
"הִבָּֽדְלוּ","914"
"הִבָּדְלוּ","914"
"הִבְדַּלְתָּ","914"
"הִבְדַּלְתִּי","914"
"הִבְדַּלְתֶּם","914"
"הַבְהָבַ","1890"
"הִבְהִילָֽ","926"
"הֵבוּ","157"
"הָבוּ","3051"
"הבואתי","935"
"הִבּוֹז","962"
"הִבּוֹק","1238b"
"הַבְזוֹת","959"
"הַבֵּט","5027"
"הַבֶּט","5027"
"הִבְטַחְתָּ","982"
"הִבַּטְתָּ","5027"
"הִבַּטְתֶּם","5027"
"הָבִי","3051"
"הֱבִֽיאֲ","935"
"הֱבִיא","935"
"הֱבִיאֲ","935"
"הֱבִיאַ","935"
"הֱבִיאָ","935"
"הֱבִיאֻ","935"
"הֲבִֽיאֲ","935"
"הֲבִיאֲ","935"
"הֲבִיאִ","935"
"הֲבִיאָ","935"
"הֵבִיא","935"
"הָֽבִיא","935"
"הָבִֽיא","935"
"הָבִיא","935"
"הָבִיאָ","935"
"הָבֵיא","935"
"הֵבִיאָה","935"
"הֱבִיאוּ","935"
"הֵבִֽיאוּ","935"
"הֵבִיאוּ","935"
"הָבִיאוּ","935"
"הביאו","935"
"הֲבִֽיאוֹתִי","935"
"הֲבִיאוֹתִי","935"
"הֲבִיאוֹתֶם","935"
"הָבִיאִי","935"
"הֲבִֽיאֹנֻ","935"
"הֲבִיאֹתַ","935"
"הֲבִיאֹתָ","935"
"הֵבֵיאתָ","935"
"הֲבִֽיאֹתִי","935"
"הֲבִיאֹתִי","935"
"הֲבֵיאתִי","935"
"הֵבֵיאתִי","935"
"הִבִּֽיט","5027"
"הִבִּיט","5027"
"הַבִּיט","5027"
"הַבִּיטִ","5027"
"הַבִּיטָ","5027"
"הַבִּיטָֽ","5027"
"הַבֵּיט","5027"
"הביט","5027"
"הִבִּיטוּ","5027"
"הַבִּיטוּ","5027"
"הֵבִֽין","995"
"הֵבִין","995"
"הָבִין","995"
"הֲבִינְ","995"
"הֲבִינֵ","995"
"הֲבִינֵֽ","995"
"הֵבִינוּ","995"
"הָבִינוּ","995"
"הֲבִינֹתֶם","995"
"הֹבִישׁ","3001"
"הֹבִישׁ","954"
"הֹבִישָׁה","3001"
"הֹבִישׁוּ","3001"
"הֹבִישׁוּ","954"
"הֱבִישֽׁוֹתָ","954"
"הֲבֵל","1892"
"הֶבְל","1892"
"הֶבְלִ","1892"
"הֶבְלֶ","1892"
"הֶבֶל","1892"
"הֶבֶל","1893"
"הָֽבֶל","1892"
"הָבֶל","1892"
"הָבֶל","1893"
"הַבְלֵי","1892"
"הֲבָלִים","1892"
"הָבֵן","995"
"הִבָּנֽוֹת","1129"
"הָבְנִים","1894"
"הִבָּנֹת","1129"
"הִבָּנֹתֽ","1129"
"הִבְעַרְתִּי","1197a"
"הַבְקִיעַ","1234"
"הִבָּקֵעַ","1234"
"הָבְקְעָה","1234"
"הָבַֽר","1305"
"הִבָּֽרְאָ","1254a"
"הִבָּֽרְאָֽ","1254a"
"הִבָּרַאֲ","1254a"
"הִבָּרוּ","1305"
"הָבֵרוּ","1305"
"הברו","1895"
"הַבְרוֹת","1262"
"הֹבְרֵי","1895"
"הַבְרִֽיאֲ","1254b"
"הִבְרִיחוּ","1272"
"הֹבִשׁוּ","3001"
"הִבְשִׁילוּ","1310"
"הֹבַשְׁתָּ","3001"
